item_id,name,category_name,description,taxonomy_levels,search_key,images
b54fa556-0a86-413e-90f1-80be68b44e49,Jagermeister 700ml,Bebidas Alcoólicas,Produto para maiores de 18 anos,"['BEBIDAS', 'DESTILADOS', 'LICORES']",Jagermeister 700ml Bebidas Alcoólicas Produto para maiores de 18 anos BEBIDAS DESTILADOS LICORES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210180245_g4mjfsxqjls.jpg']
f599b4a4-3a1c-45d4-98bc-61c8db2511e0,Detergente Ypê Neutro 500ml,Limpeza,Embalagem 500ml,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'HIGIENE_PESSOAL', 'OUTROS']",Detergente Ypê Neutro 500ml Limpeza Embalagem 500ml BELEZA_ESTETICA_HIGIENE_PESSOAL HIGIENE_PESSOAL OUTROS,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202408171732_lp0ieqml2f.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202408171732_4atxic4ucj8.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202408171732_sff9ge4gng.jpeg']"
b531f29b-264d-4c0b-bdc2-ffbc40b12fe0,Refrigerante Guaraná Antarctica Lata 350ml,Bebidas,Lata 350ml,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_GUARANA']",Refrigerante Guaraná Antarctica Lata 350ml Bebidas Lata 350ml BEBIDAS REFRIGERANTES REFRIGERANTE_GUARANA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202302231329_eqg6f1wxowa.jpg']
c55a2644-e8c8-4ebd-abd7-099595cb73b9,Laranja com morango,Bebidas,Garrafa 300ml,"['BEBIDAS', 'SUCOS_VITAMINAS_SMOOTHIES', 'SUCOS_VITAMINAS_SMOOTHIES']",Laranja com morango Bebidas Garrafa 300ml BEBIDAS SUCOS_VITAMINAS_SMOOTHIES SUCOS_VITAMINAS_SMOOTHIES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/2a96a4ba-4e9c-479b-9415-971da984a6cb/202401250012_A6UN_i.jpg']
43375f75-192c-4c36-a2b9-ccfb81c15d3a,Ki Filezão,-Lanches-,"Pão de hambúrguer, maionese temperada, creme de alho, saboroso filé de frango, presunto, muçarela, alface fresquinha, tomate, milho, requeijão, ovo fritinho, cebola grelhada, azeitona verde e bacon.","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","Ki Filezão -Lanches- Pão de hambúrguer, maionese temperada, creme de alho, saboroso filé de frango, presunto, muçarela, alface fresquinha, tomate, milho, requeijão, ovo fritinho, cebola grelhada, azeitona verde e bacon. ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/2ab186e8-e40c-4e2e-866c-a4f2e8e6a518/202403152150_L3YL_i.jpg']
5a0438c3-efcb-4224-b5f4-60f7f02e7ad9,4 Queijos,Pastéis de Feira,Provolone-Parmesão-Requeijão-Mussarela  Nossos pastéis são de feira não conseguimos adicionar e nem retirar itens,"['ALIMENTOS_PREPARADOS', 'SALGADINHOS_APERITIVOS', 'PASTEIS']",4 Queijos Pastéis de Feira Provolone-Parmesão-Requeijão-Mussarela  Nossos pastéis são de feira não conseguimos adicionar e nem retirar itens ALIMENTOS_PREPARADOS SALGADINHOS_APERITIVOS PASTEIS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/2ae27ff1-da16-4bdb-8529-6c0493eb01fd/202001021718_AQYg_s.png']
72ebc362-498b-46a5-bcec-35e40c34664b,Suco Polpa de Goiaba,Sucos,Polpa 300ml,"['BEBIDAS', 'SUCOS_VITAMINAS_SMOOTHIES', 'POLPA_CONGELADA']",Suco Polpa de Goiaba Sucos Polpa 300ml BEBIDAS SUCOS_VITAMINAS_SMOOTHIES POLPA_CONGELADA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/2aeaccef-4d2a-4143-b50a-fc2dc2a7bc7a/202308222002_K726_i.jpg']
ff2e3ed7-ab21-42cd-a529-331c19151bf8,Pingo De Ouro Chocolate,Produtos Secos E Entradas,Pingo De Ouro Chocolate 80 Kg,"['ALIMENTOS_PREPARADOS', 'OUTROS', 'OUTROS']",Pingo De Ouro Chocolate Produtos Secos E Entradas Pingo De Ouro Chocolate 80 Kg ALIMENTOS_PREPARADOS OUTROS OUTROS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/2aeaccef-4d2a-4143-b50a-fc2dc2a7bc7a/202307261027_rm9l0s500id.png']
4b386c85-440a-447c-aed5-41f0741bb7ca,Coca-Cola Sem Açúcar 2l,Bebidas,,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_COLA']",Coca-Cola Sem Açúcar 2l Bebidas BEBIDAS REFRIGERANTES REFRIGERANTE_COLA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202311061852_stntc0t7ev.jpg']
2b529b56-2f96-45c2-84a7-8c9776c0b584,Guaraná Xereta 2l,Bebidas,Garrafa 2l,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_GUARANA']",Guaraná Xereta 2l Bebidas Garrafa 2l BEBIDAS REFRIGERANTES REFRIGERANTE_GUARANA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210200001_yc656sh20f.jpg']
a6cc2031-a091-47ab-a3e0-3428acb8e41d,Frango com cheddar,Pastéis tradicionais,Frango desfiado com cheddar tirolez ou Catupiry#FrangoDesfiado #CheddarTirolez #Catupiry #Receita #Culinária #ComidaDeliciosa #FoodLovers #SaborBrasileiro,"['ALIMENTOS_PREPARADOS', 'SALGADINHOS_APERITIVOS', 'PASTEIS']",Frango com cheddar Pastéis tradicionais Frango desfiado com cheddar tirolez ou Catupiry#FrangoDesfiado #CheddarTirolez #Catupiry #Receita #Culinária #ComidaDeliciosa #FoodLovers #SaborBrasileiro ALIMENTOS_PREPARADOS SALGADINHOS_APERITIVOS PASTEIS,[]
0e84f43b-4902-40cd-a42f-c860486a22dc,Bebida Energética Abacaxi com Hortela Baly 2l,Energéticos,Garrafa 2l,"['BEBIDAS', 'ENERGETICO_ISOTONICO', 'ENERGETICOS']",Bebida Energética Abacaxi com Hortela Baly 2l Energéticos Garrafa 2l BEBIDAS ENERGETICO_ISOTONICO ENERGETICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202406131232_ihehthnmwfp.jpeg']
bab2084d-89a3-4bad-b97c-8f95ddded3ce,2 Subs (15cm) Mais Desejados: Frango Defumado/Frango Teryiaki,2 Subs (15cm) no Precinho!,Leve dois dos nossos sanduíches mais desejados com um desconto especial!,"['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'SANDUICHES_NATURAIS']",2 Subs (15cm) Mais Desejados: Frango Defumado/Frango Teryiaki 2 Subs (15cm) no Precinho! Leve dois dos nossos sanduíches mais desejados com um desconto especial! ALIMENTOS_PREPARADOS SANDUICHES SANDUICHES_NATURAIS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/0e0b0e4e-8be9-4354-be01-9d8849fc067a/202405162004_01A2_i.jpg']
8810e5d9-81bd-4a7e-8ede-e04b6b964064,Nhoque Pomodoro (Box G),O Melhor Nhoque! (Box G),"Nosso molho Pomodoro leva o equilíbrio do molho de tomates do chef com notas refrescantes de manjericão, ideal para quem procura uma refeição leve e deliciosa! Finalizado com queijo e cebolinha. (aprox. 750g)","['ALIMENTOS_PREPARADOS', 'PRATOS', 'MASSAS']","Nhoque Pomodoro (Box G) O Melhor Nhoque! (Box G) Nosso molho Pomodoro leva o equilíbrio do molho de tomates do chef com notas refrescantes de manjericão, ideal para quem procura uma refeição leve e deliciosa! Finalizado com queijo e cebolinha. (aprox. 750g) ALIMENTOS_PREPARADOS PRATOS MASSAS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/296e3a81-b3e9-4ed3-81f1-b6adc83a5e4b/202408291729_2N81_i.jpg']
f984efc8-f6ea-4466-a77b-b21560079b88,Ovos Branco Prado 12 unid.,Mercearia,Ovos Branco Prado 12 unid.,"['MERCEARIA', 'OVOS', 'OVO_BRANCO']",Ovos Branco Prado 12 unid. Mercearia Ovos Branco Prado 12 unid. MERCEARIA OVOS OVO_BRANCO,['https://static.ifood-static.com.br/image/upload/t_low/pratos/2c44c3c7-ded9-42c5-81f5-cb30a25acf7d/202307071831_IETF_i.jpg']
a122c9f8-b740-4d09-bec3-ed2e95efce80,Churros Artesanal de Nutella,Churros Artesanais c/ Entrega Rápida,Churros recheado com Nutella Original e enviados em embalagem própria para viagem.,"['ALIMENTOS_PREPARADOS', 'SOBREMESAS', 'OUTROS']",Churros Artesanal de Nutella Churros Artesanais c/ Entrega Rápida Churros recheado com Nutella Original e enviados em embalagem própria para viagem. ALIMENTOS_PREPARADOS SOBREMESAS OUTROS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/2cea1e35-c9db-4710-b6dd-1bf8b04cff75/202008041650_pDRS_.jpeg']
d474d036-bb51-4f67-8237-879eba208d1b,Cinque Formaggi,Pizzas da Casa - 4 Fatias,"Cinco queijos… cinco! Molho Lastro de tomate, queijo serra da canastra, muçarela, fior di latte, requeijão de corte e gorgonzola.","['ALIMENTOS_PREPARADOS', 'PIZZAS', 'PIZZAS']","Cinque Formaggi Pizzas da Casa - 4 Fatias Cinco queijos… cinco! Molho Lastro de tomate, queijo serra da canastra, muçarela, fior di latte, requeijão de corte e gorgonzola. ALIMENTOS_PREPARADOS PIZZAS PIZZAS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/2d0b4791-c828-482b-ba06-5af4cdbf83e3/202102251215_2lq6_.jpeg']
7fe0c2a5-3629-48d6-b8a7-98a82e171a59,Combo 5,Combos Promocionais,24 Hot Philadelphia - 24 Philadelphia - 4 sushi salmão - 4 sushi atum - 4 sushi kani - 4 sushi skin - 8 sashimi salmão - sashimi atum,"['ALIMENTOS_PREPARADOS', 'PRATOS', 'SUSHIS_SASHIMIS_TEMAKIS']",Combo 5 Combos Promocionais 24 Hot Philadelphia - 24 Philadelphia - 4 sushi salmão - 4 sushi atum - 4 sushi kani - 4 sushi skin - 8 sashimi salmão - sashimi atum ALIMENTOS_PREPARADOS PRATOS SUSHIS_SASHIMIS_TEMAKIS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/e23be4b5-5959-4d74-bb84-2f8984253eae/202104090254_Ehg9_.jpeg']
dd184056-e614-4d53-9466-baa0ca9a98a6,Capitão Big Batata com Cheddar e Bacon,Porção Batata Frita,"Uma Maravilhosa Batata Frita Crocante, com um delicioso Molho Cheddar Cremoso e um suculento Bacon em cubos.#BatataFrita #Crocante #MolhoCheddar #CheddarCremoso #Bacon #BaconEmCubos #Delícia #ComidaGostosa #Petisco #Gastronomia","['ALIMENTOS_PREPARADOS', 'PRATOS', 'BATATAS_PREPARADAS']","Capitão Big Batata com Cheddar e Bacon Porção Batata Frita Uma Maravilhosa Batata Frita Crocante, com um delicioso Molho Cheddar Cremoso e um suculento Bacon em cubos.#BatataFrita #Crocante #MolhoCheddar #CheddarCremoso #Bacon #BaconEmCubos #Delícia #ComidaGostosa #Petisco #Gastronomia ALIMENTOS_PREPARADOS PRATOS BATATAS_PREPARADAS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/2d7e03be-f1c1-430f-9d54-ae3cb7ff2144/202503132023_AE10_i.jpg']
5d5c1167-d4a5-4ea2-ae71-8e6d83bdaaa3,Combo Sanduba Frango Caprese Caesar,Combos Sandubas,"Acompanha chips de batatas e refrigerante orgânico.

Delicie-se com nosso Sanduba de Frango Crocante! Frango empanado e crocante, alface americana fresquinha e gorgonzola cremoso. Tudo combinado com os molhos Caesar e Buffalo Ranch. Experimente!

Ótima refeição para almoço, jantar ou lanches.

Obs: Molho levemente apimentado

Fit: Sanduíche, saudável, lanche, saboroso","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","Combo Sanduba Frango Caprese Caesar Combos Sandubas Acompanha chips de batatas e refrigerante orgânico.

Delicie-se com nosso Sanduba de Frango Crocante! Frango empanado e crocante, alface americana fresquinha e gorgonzola cremoso. Tudo combinado com os molhos Caesar e Buffalo Ranch. Experimente!

Ótima refeição para almoço, jantar ou lanches.

Obs: Molho levemente apimentado

Fit: Sanduíche, saudável, lanche, saboroso ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/3a49de27-c553-4f3d-8471-8633e9a4d157/202308081627_7041_i.jpg']
345119d5-d5e7-443a-a81e-b5dd3d47d699,Sorvete de açaí especial,Sorvetes Tradicionais da Casa!,Sorvete de açaí,"['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'SORVETES']",Sorvete de açaí especial Sorvetes Tradicionais da Casa! Sorvete de açaí ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS SORVETES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/2df6cf1b-6e6f-481d-ba3b-cd541560d47f/202406212232_wau0_.jpeg']
9cdb0d84-4ff1-429b-b70c-74b7a99b324a,Gran chorizo,Para compartilhar com 2 acompanhamentos,"Corte especial do bife de lombo bovino.

*Peso da carne in natura.","['ALIMENTOS_PREPARADOS', 'PRATOS', 'CORTES_BOVINOS']","Gran chorizo Para compartilhar com 2 acompanhamentos Corte especial do bife de lombo bovino.

*Peso da carne in natura. ALIMENTOS_PREPARADOS PRATOS CORTES_BOVINOS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/a7ced58f-a9a4-4942-8b7e-ca4394f47c70/202304130949_PS8I_i.jpg']
8bb66e9b-f074-4d32-9027-2862d5beaac9,Delta salad bacon,Artesanais,"O 'Delta salad bacon', da categoria 'Artesanais', é uma experiência culinária única. Ele é composto por um pão brioche fresco e macio, que abriga um suculento blend de 160g de costela nobre. Acrescenta-se a essa combinação, duas generosas fatias do mais puro queijo cheddar, que se derrete harmoniosamente sobre a carne. A salada de alface crocante e tomate fresco traz leveza e equilíbrio ao prato, enquanto o bacon, preparado à perfeição, adiciona uma irresistível crocância. Para finalizar, um molho especial, maravilhosamente temperado, é acrescentado, elevando o sabor do lanche a um novo patamar de deliciosidade.","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","Delta salad bacon Artesanais O 'Delta salad bacon', da categoria 'Artesanais', é uma experiência culinária única. Ele é composto por um pão brioche fresco e macio, que abriga um suculento blend de 160g de costela nobre. Acrescenta-se a essa combinação, duas generosas fatias do mais puro queijo cheddar, que se derrete harmoniosamente sobre a carne. A salada de alface crocante e tomate fresco traz leveza e equilíbrio ao prato, enquanto o bacon, preparado à perfeição, adiciona uma irresistível crocância. Para finalizar, um molho especial, maravilhosamente temperado, é acrescentado, elevando o sabor do lanche a um novo patamar de deliciosidade. ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/2e52e989-bd24-46cc-8699-0ab7ef01441c/202501271224_4E68_i.jpg']
5d44ec83-e0fc-41f1-93c2-24495029eb04,Porção de bolinho de bacalhau 12 unidades,Porções,"Delicie-se com a nossa porção de bolinhos de bacalhau, cuidadosamente preparados em lote de 12 unidades. Cada bolinho é meticulosamente modelado à mão e frito até atingir a perfeição crocante por fora, garantindo uma textura irresistível. No interior, o bacalhau é macio e suculento, proporcionando um sabor autêntico e inconfundível que vai fazer você se apaixonar à primeira mordida. Esta porção é perfeita para compartilhar com amigos ou simplesmente para satisfazer o seu desejo de um petisco reconfortante e saboroso.","['ALIMENTOS_PREPARADOS', 'SALGADINHOS_APERITIVOS', 'BOLINHOS_CROQUETES_RISOLES']","Porção de bolinho de bacalhau 12 unidades Porções Delicie-se com a nossa porção de bolinhos de bacalhau, cuidadosamente preparados em lote de 12 unidades. Cada bolinho é meticulosamente modelado à mão e frito até atingir a perfeição crocante por fora, garantindo uma textura irresistível. No interior, o bacalhau é macio e suculento, proporcionando um sabor autêntico e inconfundível que vai fazer você se apaixonar à primeira mordida. Esta porção é perfeita para compartilhar com amigos ou simplesmente para satisfazer o seu desejo de um petisco reconfortante e saboroso. ALIMENTOS_PREPARADOS SALGADINHOS_APERITIVOS BOLINHOS_CROQUETES_RISOLES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/2e8cdf45-09fc-4ef4-b262-91df4d054fa7/202403121531_L8M4_i.jpg']
2be32c22-a60c-434b-8c31-cea5eebe401c,Monte o seu açai 400ml,"Queridinhos  , Mais Vendidos","Desfrute de uma deliciosa experiência personalizada com o 'Monte o Seu Açaí 400ml'. Um prato proveniente da nossa categoria 'Queridinhos e Mais Vendidos', promete satisfazer o seu paladar com sua generosa porção de 400ml. O sabor autêntico e refrescante do açaí, uma fruta amazônica rica em antioxidantes, é uma escolha irresistível. Personalize a sua taça de açaí ao seu gosto, criando uma combinação de sabores única e memorável. Ideal para quem busca uma opção deliciosa, nutritiva e revigorante.","['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'ACAIS']","Monte o seu açai 400ml Queridinhos  , Mais Vendidos Desfrute de uma deliciosa experiência personalizada com o 'Monte o Seu Açaí 400ml'. Um prato proveniente da nossa categoria 'Queridinhos e Mais Vendidos', promete satisfazer o seu paladar com sua generosa porção de 400ml. O sabor autêntico e refrescante do açaí, uma fruta amazônica rica em antioxidantes, é uma escolha irresistível. Personalize a sua taça de açaí ao seu gosto, criando uma combinação de sabores única e memorável. Ideal para quem busca uma opção deliciosa, nutritiva e revigorante. ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS ACAIS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/2e9f3322-3259-4341-8a1a-1e8926217ba7/202107122244_A6T1_.jpeg']
00919ef6-258c-4221-9326-d94374788fc8,Bombom de morango,Bombom no pote 200 ml 140 ml,Creme de Ninho morangos e brigadeiro gourmet por cima,"['BOMBONIERE', 'CHOCOLATES', 'BOMBONS']",Bombom de morango Bombom no pote 200 ml 140 ml Creme de Ninho morangos e brigadeiro gourmet por cima BOMBONIERE CHOCOLATES BOMBONS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/2ee4bfa3-c4bf-45fb-8de5-643ecc3aaaa1/202501231145_XMH1_i.jpg']
c7dc4123-8870-4866-848b-2843ab4d3f6c,Dipirona Sódica 500mg Ems 10 Comprimidos,Medicamentos,Caixa 10cpr,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Dipirona Sódica 500mg Ems 10 Comprimidos Medicamentos Caixa 10cpr SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202306201700_h29i1mjqlp7.jpg']
8cdc1918-659b-4138-a617-7cc9f60d5a3a,2 Litros Creme,Potes Tradicionais,"O clássico sorvete de creme, perfeito para qualquer sobremesa.
Alérgicos: Contém glúten, derivados de leite e soja. Pode conter derivados de castanhas","['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'SORVETES']","2 Litros Creme Potes Tradicionais O clássico sorvete de creme, perfeito para qualquer sobremesa.
Alérgicos: Contém glúten, derivados de leite e soja. Pode conter derivados de castanhas ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS SORVETES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/3be154f3-50c1-4a10-967a-b6228ed637e3/202410171433_z4ez2cgf5dp.png']
a614980a-73c4-4013-a207-f59a20bd43c5,"50-Porçao,Batata Frita 500 gramas",Porções:,,"['ALIMENTOS_PREPARADOS', 'PRATOS', 'BATATAS_PREPARADAS']","50-Porçao,Batata Frita 500 gramas Porções: ALIMENTOS_PREPARADOS PRATOS BATATAS_PREPARADAS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/2f5961d8-d4a5-4f2b-89ae-80d6c96b0d2c/202403021759_650I_i.jpg']
853172c5-8035-4195-a851-a2b3671a2a1d,Misto Quente,"Bairutes, Sanduiches e Hamburguer",Sanduíche quente de pão com presunto e queijo.,"['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'MISTOS_PAO_NA_CHAPA_SIMILARES']","Misto Quente Bairutes, Sanduiches e Hamburguer Sanduíche quente de pão com presunto e queijo. ALIMENTOS_PREPARADOS SANDUICHES MISTOS_PAO_NA_CHAPA_SIMILARES",[]
a5ad2337-3899-4b3a-b2f6-333597037690,Double Cheese Bacon c/ 02 Burger Smash,Os Mais Amados do Ifood,"Mega Lanche Duplo Smash com 02 Carnes Smash (80g Cada), Queijo Cheddar Duplo, Fatias de Bacon Crocante e nossa Maionese Temperada da Casa no Pão Brioche. Uma Pedida Irresistível para quem Ama Smash.","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","Double Cheese Bacon c/ 02 Burger Smash Os Mais Amados do Ifood Mega Lanche Duplo Smash com 02 Carnes Smash (80g Cada), Queijo Cheddar Duplo, Fatias de Bacon Crocante e nossa Maionese Temperada da Casa no Pão Brioche. Uma Pedida Irresistível para quem Ama Smash. ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/2ff8f025-3adb-4908-ad94-4b9dc9dc06de/202411041455_1Y7G_i.jpg']
03a4fc29-f9ab-368f-a2fe-1adaf7fc5e72,GRANDE 2 SABORES (8 PEDAÇOS),Pizzas doces,,"['ALIMENTOS_PREPARADOS', 'PIZZAS', 'PIZZAS']",GRANDE 2 SABORES (8 PEDAÇOS) Pizzas doces ALIMENTOS_PREPARADOS PIZZAS PIZZAS,[]
d6cce41e-7d73-47aa-8c26-fdfacc2c1fa9,Marmitex file frango Tam-P,Almoco do Dia,"Arroz, feijão, file de frango, macarrão, e batata frita","['ALIMENTOS_PREPARADOS', 'PRATOS', 'CORTES_DE_AVES']","Marmitex file frango Tam-P Almoco do Dia Arroz, feijão, file de frango, macarrão, e batata frita ALIMENTOS_PREPARADOS PRATOS CORTES_DE_AVES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/305f53ca-9128-4f2e-8ec8-15ad115713e6/202404081052_BB8Y_i.jpg']
595b8731-4fc9-422a-8457-0b271b41b0eb,Carmela,Premium,"Milkshake feito com sorvete de baunilha, batido com caramelo salgado, Snow Flakes e borda de caramelo salgado. Snow Flakes no topo. #doces #sobremesas","['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'MILK_SHAKES']","Carmela Premium Milkshake feito com sorvete de baunilha, batido com caramelo salgado, Snow Flakes e borda de caramelo salgado. Snow Flakes no topo. #doces #sobremesas ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS MILK_SHAKES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/68f8a1cd-f74d-4611-8ff4-c21f126152ff/202403041250_RPDL_i.jpg']
